session_id,event_id,event_sequence,timestamp_utc,event_type,payment_method,currency,country,processor,status,decline_code,device_type,browser,amount,duration_ms
ses_0866,evt_005353,5,2026-09-06T13:22:13Z,authorization_response,bank_transfer_local,PHP,Philippines,bank_rail,pending,,mobile,Safari,81.69,799
ses_0867,evt_005354,1,2026-09-10T18:31:43Z,checkout_initiated,card_visa,SGD,Singapore,gateway_alpha,started,,mobile,Safari,209.23,215
ses_0867,evt_005355,2,2026-09-10T18:31:55Z,method_selected,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Safari,209.23,1654
ses_0867,evt_005356,3,2026-09-10T18:32:05Z,details_entered,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Safari,209.23,889
ses_0867,evt_005357,4,2026-09-10T18:32:16Z,authorization_requested,card_visa,SGD,Singapore,gateway_alpha,submitted,,mobile,Safari,209.23,1621
ses_0867,evt_005358,5,2026-09-10T18:32:30Z,3ds_redirect,card_visa,SGD,Singapore,gateway_alpha,redirected,,mobile,Safari,209.23,11031
ses_0867,evt_005359,6,2026-09-10T18:32:48Z,3ds_completed,card_visa,SGD,Singapore,gateway_alpha,abandoned,3ds_abandoned,mobile,Safari,209.23,11569
ses_0868,evt_005360,1,2026-09-05T11:21:36Z,checkout_initiated,bank_transfer_local,SGD,Singapore,bank_rail,started,,desktop,Firefox,430.87,1403
ses_0868,evt_005361,2,2026-09-05T11:21:41Z,method_selected,bank_transfer_local,SGD,Singapore,bank_rail,success,,desktop,Firefox,430.87,987
ses_0868,evt_005362,3,2026-09-05T11:21:52Z,details_entered,bank_transfer_local,SGD,Singapore,bank_rail,success,,desktop,Firefox,430.87,1727
ses_0868,evt_005363,4,2026-09-05T11:21:56Z,authorization_requested,bank_transfer_local,SGD,Singapore,bank_rail,submitted,,desktop,Firefox,430.87,598
ses_0868,evt_005364,5,2026-09-05T11:21:59Z,authorization_response,bank_transfer_local,SGD,Singapore,bank_rail,success,,desktop,Firefox,430.87,814
ses_0868,evt_005365,6,2026-09-05T11:22:04Z,payment_completed,bank_transfer_local,SGD,Singapore,bank_rail,success,,desktop,Firefox,430.87,1743
ses_0869,evt_005366,1,2026-09-11T23:51:19Z,checkout_initiated,card_mastercard,SGD,Singapore,gateway_beta,started,,desktop,Safari,108.56,1574
ses_0869,evt_005367,2,2026-09-11T23:51:26Z,method_selected,card_mastercard,SGD,Singapore,gateway_beta,success,,desktop,Safari,108.56,994
ses_0869,evt_005368,3,2026-09-11T23:51:34Z,details_entered,card_mastercard,SGD,Singapore,gateway_beta,success,,desktop,Safari,108.56,1632
ses_0869,evt_005369,4,2026-09-11T23:51:42Z,authorization_requested,card_mastercard,SGD,Singapore,gateway_beta,submitted,,desktop,Safari,108.56,1441
ses_0869,evt_005370,5,2026-09-11T23:51:54Z,3ds_redirect,card_mastercard,SGD,Singapore,gateway_beta,redirected,,desktop,Safari,108.56,4256
ses_0869,evt_005371,6,2026-09-11T23:52:04Z,3ds_completed,card_mastercard,SGD,Singapore,gateway_beta,success,,desktop,Safari,108.56,3251
ses_0869,evt_005372,7,2026-09-11T23:52:11Z,authorization_response,card_mastercard,SGD,Singapore,gateway_beta,failed,fraud_suspected,desktop,Safari,108.56,466
ses_0870,evt_005373,1,2026-09-11T06:01:54Z,checkout_initiated,card_visa,PHP,Philippines,gateway_alpha,started,,mobile,Chrome,470.88,1556
ses_0870,evt_005374,2,2026-09-11T06:02:03Z,method_selected,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,470.88,772
ses_0870,evt_005375,3,2026-09-11T06:02:12Z,details_entered,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,470.88,1621
ses_0870,evt_005376,4,2026-09-11T06:02:22Z,authorization_requested,card_visa,PHP,Philippines,gateway_alpha,submitted,,mobile,Chrome,470.88,1279
ses_0870,evt_005377,5,2026-09-11T06:02:29Z,authorization_response,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,470.88,682
ses_0870,evt_005378,6,2026-09-11T06:02:34Z,payment_completed,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,470.88,1415
ses_0871,evt_005379,1,2026-09-08T09:43:23Z,checkout_initiated,card_visa,PHP,Philippines,gateway_alpha,started,,desktop,Chrome,292.44,1671
ses_0871,evt_005380,2,2026-09-08T09:43:32Z,method_selected,card_visa,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,292.44,275
ses_0871,evt_005381,3,2026-09-08T09:43:36Z,details_entered,card_visa,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,292.44,756
ses_0871,evt_005382,4,2026-09-08T09:43:47Z,authorization_requested,card_visa,PHP,Philippines,gateway_alpha,submitted,,desktop,Chrome,292.44,1656
ses_0871,evt_005383,5,2026-09-08T09:43:56Z,3ds_redirect,card_visa,PHP,Philippines,gateway_alpha,redirected,,desktop,Chrome,292.44,2470
ses_0871,evt_005384,6,2026-09-08T09:44:01Z,3ds_completed,card_visa,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,292.44,2870
ses_0871,evt_005385,7,2026-09-08T09:44:06Z,authorization_response,card_visa,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,292.44,1749
ses_0871,evt_005386,8,2026-09-08T09:44:14Z,payment_completed,card_visa,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,292.44,1798
ses_0871,evt_005387,7,2026-09-08T09:44:06Z,authorization_response,card_visa,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,292.44,1749
ses_0872,evt_005388,1,2026-09-07T02:18:26Z,checkout_initiated,card_visa,KES,Kenya,gateway_alpha,started,,mobile,Chrome,25.16,1605
ses_0872,evt_005389,2,2026-09-07T02:18:32Z,method_selected,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Chrome,25.16,1086
ses_0872,evt_005390,3,2026-09-07T02:18:39Z,details_entered,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Chrome,25.16,1127
ses_0872,evt_005391,4,2026-09-07T02:18:51Z,authorization_requested,card_visa,KES,Kenya,gateway_alpha,submitted,,mobile,Chrome,25.16,1656
ses_0872,evt_005392,5,2026-09-07T02:18:54Z,authorization_response,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Chrome,25.16,604
ses_0872,evt_005393,6,2026-09-07T02:19:05Z,payment_completed,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Chrome,25.16,1698
ses_0873,evt_005394,1,2026-09-13T04:53:59Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Chrome,320.06,731
ses_0873,evt_005395,2,2026-09-13T04:54:07Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,320.06,1530
ses_0873,evt_005396,3,2026-09-13T04:54:12Z,details_entered,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,320.06,212
ses_0873,evt_005397,4,2026-09-13T04:54:20Z,authorization_requested,mpesa,KES,Kenya,wallet_hub,submitted,,mobile,Chrome,320.06,804
ses_0873,evt_005398,5,2026-09-13T04:54:26Z,authorization_response,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,320.06,241
ses_0873,evt_005399,6,2026-09-13T04:54:35Z,payment_completed,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,320.06,187
ses_0874,evt_005400,1,2026-09-12T00:53:46Z,checkout_initiated,bnpl_atome,SGD,Singapore,bnpl_connect,started,,mobile,Chrome,354.13,1065
ses_0874,evt_005401,2,2026-09-12T00:53:49Z,method_selected,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,354.13,1435
ses_0874,evt_005402,3,2026-09-12T01:13:41Z,details_entered,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,354.13,828
ses_0874,evt_005403,4,2026-09-12T01:13:46Z,authorization_requested,bnpl_atome,SGD,Singapore,bnpl_connect,submitted,,mobile,Chrome,354.13,1665
ses_0874,evt_005404,5,2026-09-12T01:13:55Z,authorization_response,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,354.13,1447
ses_0874,evt_005405,6,2026-09-12T01:14:04Z,payment_completed,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,354.13,1437
ses_0875,evt_005406,1,2026-09-08T15:32:23Z,checkout_initiated,mpesa,USD,Cross-border,wallet_hub,started,,desktop,Safari,44.09,1215
ses_0875,evt_005407,2,2026-09-08T15:32:28Z,method_selected,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,44.09,926
ses_0875,evt_005408,3,2026-09-08T15:32:36Z,details_entered,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,44.09,1297
ses_0875,evt_005409,4,2026-09-08T15:32:47Z,authorization_requested,mpesa,USD,Cross-border,wallet_hub,submitted,,desktop,Safari,44.09,1197
ses_0875,evt_005410,5,2026-09-08T15:32:49Z,authorization_response,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,44.09,1205
ses_0875,evt_005411,6,2026-09-08T15:32:54Z,payment_completed,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,44.09,1158
ses_0876,evt_005412,1,2026-09-08T23:10:47Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Chrome,177.64,565
ses_0876,evt_005413,2,2026-09-08T23:10:51Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,177.64,1143
ses_0876,evt_005414,3,2026-09-08T23:10:59Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,177.64,249
ses_0876,evt_005415,4,2026-09-08T23:11:06Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,abandoned,,mobile,Chrome,177.64,248
ses_0877,evt_005416,1,2026-09-14T08:35:23Z,checkout_initiated,bnpl_atome,SGD,Singapore,bnpl_connect,started,,mobile,Firefox,227.03,768
ses_0877,evt_005417,2,2026-09-14T08:35:31Z,method_selected,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Firefox,227.03,1208
ses_0877,evt_005418,3,2026-09-14T08:35:40Z,details_entered,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Firefox,227.03,1368
ses_0877,evt_005419,4,2026-09-14T08:35:48Z,authorization_requested,bnpl_atome,SGD,Singapore,bnpl_connect,submitted,,mobile,Firefox,227.03,684
ses_0877,evt_005420,5,2026-09-14T08:35:52Z,authorization_response,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Firefox,227.03,1705
ses_0877,evt_005421,6,2026-09-14T08:35:55Z,payment_completed,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Firefox,227.03,1119
ses_0878,evt_005422,1,2026-09-05T19:08:06Z,checkout_initiated,bank_transfer_local,SGD,Singapore,bank_rail,started,,mobile,Chrome,376.17,1470
ses_0878,evt_005423,2,2026-09-05T19:08:17Z,method_selected,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Chrome,376.17,977
ses_0878,evt_005424,3,2026-09-05T19:08:20Z,details_entered,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Chrome,376.17,733
ses_0878,evt_005425,4,2026-09-05T19:08:26Z,authorization_requested,bank_transfer_local,SGD,Singapore,bank_rail,submitted,,mobile,Chrome,376.17,185
ses_0878,evt_005426,5,2026-09-05T19:08:31Z,authorization_response,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Chrome,376.17,456
ses_0878,evt_005427,6,2026-09-05T19:08:41Z,payment_completed,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Chrome,376.17,960
ses_0879,evt_005428,1,2026-09-03T22:35:51Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Chrome,425.23,1007
ses_0879,evt_005429,2,2026-09-03T22:36:02Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,425.23,230
ses_0879,evt_005430,3,2026-09-03T22:36:08Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,425.23,380
ses_0879,evt_005431,4,2026-09-03T22:36:10Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Chrome,425.23,960
ses_0879,evt_005432,5,2026-09-03T22:36:17Z,authorization_response,gcash,PHP,Philippines,wallet_hub,failed,fraud_suspected,desktop,Chrome,425.23,372
ses_0880,evt_005433,1,2026-09-09T22:35:58Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Safari,458.81,685
ses_0880,evt_005434,2,2026-09-09T22:36:08Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,458.81,968
ses_0880,evt_005435,3,2026-09-09T22:36:20Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,458.81,1678
ses_0880,evt_005436,4,2026-09-09T22:36:31Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Safari,458.81,971
ses_0880,evt_005437,5,2026-09-09T22:36:34Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,458.81,1392
ses_0880,evt_005438,6,2026-09-09T22:36:41Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,458.81,1102
ses_0881,evt_005439,1,2026-09-07T02:55:12Z,checkout_initiated,card_visa,SGD,Singapore,gateway_beta,started,,desktop,Chrome,275.12,1327
ses_0881,evt_005440,2,2026-09-07T02:55:22Z,method_selected,card_visa,SGD,Singapore,gateway_beta,success,,desktop,Chrome,275.12,401
ses_0881,evt_005441,3,2026-09-07T02:55:33Z,details_entered,card_visa,SGD,Singapore,gateway_beta,success,,desktop,Chrome,275.12,185
ses_0881,evt_005442,4,2026-09-07T02:55:40Z,authorization_requested,card_visa,SGD,Singapore,gateway_beta,submitted,,desktop,Chrome,275.12,231
ses_0881,evt_005443,5,2026-09-07T02:55:49Z,3ds_redirect,card_visa,SGD,Singapore,gateway_beta,redirected,,desktop,Chrome,275.12,1223
ses_0881,evt_005444,6,2026-09-07T02:55:57Z,3ds_completed,card_visa,SGD,Singapore,gateway_beta,success,,desktop,Chrome,275.12,4737
ses_0881,evt_005445,7,2026-09-07T02:56:06Z,authorization_response,card_visa,SGD,Singapore,gateway_beta,failed,insufficient_funds,desktop,Chrome,275.12,1466
ses_0882,evt_005446,1,2026-09-03T15:06:42Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Chrome,215.56,1456
ses_0882,evt_005447,2,2026-09-03T15:06:49Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,215.56,1495
ses_0882,evt_005448,3,2026-09-03T15:06:57Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,215.56,987
ses_0882,evt_005449,4,2026-09-03T15:06:59Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,abandoned,,mobile,Chrome,215.56,768
ses_0883,evt_005450,1,2026-09-01T11:40:23Z,checkout_initiated,bank_transfer_local,SGD,Singapore,bank_rail,started,,mobile,Chrome,346.90,638
ses_0883,evt_005451,2,2026-09-01T11:40:32Z,method_selected,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Chrome,346.90,1253
ses_0883,evt_005452,3,2026-09-01T11:40:39Z,details_entered,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Chrome,346.90,1685
ses_0883,evt_005453,4,2026-09-01T11:40:41Z,authorization_requested,bank_transfer_local,SGD,Singapore,bank_rail,submitted,,mobile,Chrome,346.90,1239
ses_0883,evt_005454,5,2026-09-01T11:40:45Z,authorization_response,bank_transfer_local,SGD,Singapore,bank_rail,pending,,mobile,Chrome,346.90,869
ses_0883,evt_005455,4,2026-09-01T11:40:41Z,authorization_requested,bank_transfer_local,SGD,Singapore,bank_rail,submitted,,mobile,Chrome,346.90,1239
ses_0884,evt_005456,1,2026-09-11T00:51:48Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Chrome,165.15,1230
ses_0884,evt_005457,2,2026-09-11T00:51:53Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,165.15,337
ses_0884,evt_005458,3,2026-09-11T00:52:01Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,165.15,476
ses_0884,evt_005459,4,2026-09-11T00:52:13Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,mobile,Chrome,165.15,1695
ses_0884,evt_005460,5,2026-09-11T00:52:18Z,authorization_response,gcash,PHP,Philippines,wallet_hub,failed,insufficient_funds,mobile,Chrome,165.15,1226
ses_0885,evt_005461,1,2026-09-10T14:35:59Z,checkout_initiated,bank_transfer_local,PHP,Philippines,bank_rail,started,,mobile,Safari,301.54,564
ses_0885,evt_005462,2,2026-09-10T14:36:05Z,method_selected,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,301.54,707
ses_0885,evt_005463,3,2026-09-10T14:36:14Z,details_entered,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,301.54,598
ses_0885,evt_005464,4,2026-09-10T14:36:20Z,authorization_requested,bank_transfer_local,PHP,Philippines,bank_rail,submitted,,mobile,Safari,301.54,844
ses_0885,evt_005465,5,2026-09-10T14:36:31Z,authorization_response,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,301.54,580
ses_0885,evt_005466,6,2026-09-10T14:36:37Z,payment_completed,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,301.54,1220
ses_0886,evt_005467,1,2026-09-09T13:10:47Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_alpha,started,,mobile,Chrome,190.42,1769
ses_0886,evt_005468,2,2026-09-09T13:10:55Z,method_selected,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,190.42,1187
ses_0886,evt_005469,3,2026-09-09T13:11:04Z,details_entered,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,190.42,577
ses_0886,evt_005470,4,2026-09-09T13:11:15Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_alpha,submitted,,mobile,Chrome,190.42,1668
ses_0886,evt_005471,5,2026-09-09T13:11:22Z,authorization_response,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,190.42,786
ses_0886,evt_005472,6,2026-09-09T13:11:30Z,payment_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,190.42,1307
ses_0887,evt_005473,1,2026-09-11T15:20:39Z,checkout_initiated,gcash,USD,Cross-border,wallet_hub,started,,desktop,Safari,244.44,943
ses_0887,evt_005474,2,2026-09-11T15:20:45Z,method_selected,gcash,USD,Cross-border,wallet_hub,success,,desktop,Safari,244.44,321
ses_0887,evt_005475,3,2026-09-11T15:20:50Z,details_entered,gcash,USD,Cross-border,wallet_hub,success,,desktop,Safari,244.44,232
ses_0887,evt_005476,4,2026-09-11T15:21:00Z,authorization_requested,gcash,USD,Cross-border,wallet_hub,submitted,,desktop,Safari,244.44,1050
ses_0887,evt_005477,5,2026-09-11T15:21:12Z,authorization_response,gcash,USD,Cross-border,wallet_hub,success,,desktop,Safari,244.44,1545
ses_0887,evt_005478,6,2026-09-11T15:21:21Z,payment_completed,gcash,USD,Cross-border,wallet_hub,success,,desktop,Safari,244.44,235
ses_0888,evt_005479,1,2026-09-04T03:50:51Z,checkout_initiated,card_visa,KES,Kenya,gateway_alpha,started,,desktop,Chrome,170.60,910
ses_0888,evt_005480,2,2026-09-04T03:50:54Z,method_selected,card_visa,KES,Kenya,gateway_alpha,success,,desktop,Chrome,170.60,816
ses_0888,evt_005481,3,2026-09-04T03:51:03Z,details_entered,card_visa,KES,Kenya,gateway_alpha,success,,desktop,Chrome,170.60,1158
ses_0888,evt_005482,4,2026-09-04T03:51:13Z,authorization_requested,card_visa,KES,Kenya,gateway_alpha,submitted,,desktop,Chrome,170.60,1270
ses_0888,evt_005483,5,2026-09-04T03:51:25Z,3ds_redirect,card_visa,KES,Kenya,gateway_alpha,redirected,,desktop,Chrome,170.60,1698
ses_0888,evt_005484,6,2026-09-04T03:51:37Z,3ds_completed,card_visa,KES,Kenya,gateway_alpha,success,,desktop,Chrome,170.60,3008
ses_0888,evt_005485,7,2026-09-04T03:51:43Z,authorization_response,card_visa,KES,Kenya,gateway_alpha,success,,desktop,Chrome,170.60,698
ses_0888,evt_005486,8,2026-09-04T03:51:54Z,payment_completed,card_visa,KES,Kenya,gateway_alpha,success,,desktop,Chrome,170.60,298
ses_0889,evt_005487,1,2026-09-03T09:10:39Z,checkout_initiated,bnpl_atome,PHP,Philippines,bnpl_connect,started,,desktop,Chrome,270.18,878
ses_0889,evt_005488,2,2026-09-03T09:10:48Z,method_selected,bnpl_atome,PHP,Philippines,bnpl_connect,success,,desktop,Chrome,270.18,1027
ses_0889,evt_005489,3,2026-09-03T09:10:56Z,details_entered,bnpl_atome,PHP,Philippines,bnpl_connect,success,,desktop,Chrome,270.18,1740
ses_0889,evt_005490,4,2026-09-03T09:11:07Z,authorization_requested,bnpl_atome,PHP,Philippines,bnpl_connect,submitted,,desktop,Chrome,270.18,658
ses_0889,evt_005491,5,2026-09-03T09:11:18Z,authorization_response,bnpl_atome,PHP,Philippines,bnpl_connect,failed,fraud_suspected,desktop,Chrome,270.18,369
ses_0890,evt_005492,1,2026-09-08T12:16:46Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_alpha,started,,desktop,Safari,298.39,893
ses_0890,evt_005493,2,2026-09-08T12:16:50Z,method_selected,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Safari,298.39,920
ses_0890,evt_005494,3,2026-09-08T12:16:54Z,details_entered,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Safari,298.39,555
ses_0890,evt_005495,4,2026-09-08T12:17:04Z,authorization_requested,card_mastercard,KES,Kenya,gateway_alpha,submitted,,desktop,Safari,298.39,346
ses_0890,evt_005496,5,2026-09-08T12:17:10Z,3ds_redirect,card_mastercard,KES,Kenya,gateway_alpha,redirected,,desktop,Safari,298.39,2134
ses_0890,evt_005497,6,2026-09-08T12:17:19Z,3ds_completed,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Safari,298.39,2852
ses_0890,evt_005498,7,2026-09-08T12:17:29Z,authorization_response,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Safari,298.39,737
ses_0890,evt_005499,8,2026-09-08T12:17:39Z,payment_completed,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Safari,298.39,428
ses_0891,evt_005500,1,2026-09-13T10:45:58Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Chrome,41.35,1655
ses_0891,evt_005501,2,2026-09-13T10:46:04Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,41.35,1084
ses_0891,evt_005502,3,2026-09-13T10:46:14Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,41.35,1539
ses_0891,evt_005503,4,2026-09-13T10:46:24Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,abandoned,,desktop,Chrome,41.35,514
ses_0892,evt_005504,1,2026-09-02T03:27:19Z,checkout_initiated,card_visa,PHP,Philippines,gateway_beta,started,,desktop,Safari,272.02,183
ses_0892,evt_005505,2,2026-09-02T03:27:25Z,method_selected,card_visa,PHP,Philippines,gateway_beta,success,,desktop,Safari,272.02,908
ses_0892,evt_005506,3,2026-09-02T03:27:35Z,details_entered,card_visa,PHP,Philippines,gateway_beta,success,,desktop,Safari,272.02,1591
ses_0892,evt_005507,4,2026-09-02T03:27:43Z,authorization_requested,card_visa,PHP,Philippines,gateway_beta,submitted,,desktop,Safari,272.02,1668
ses_0892,evt_005508,5,2026-09-02T03:27:50Z,3ds_redirect,card_visa,PHP,Philippines,gateway_beta,redirected,,desktop,Safari,272.02,4416
ses_0892,evt_005509,6,2026-09-02T03:27:53Z,3ds_completed,card_visa,PHP,Philippines,gateway_beta,success,,desktop,Safari,272.02,1780
ses_0892,evt_005510,7,2026-09-02T03:28:00Z,authorization_response,card_visa,PHP,Philippines,gateway_beta,success,,desktop,Safari,272.02,1260
ses_0892,evt_005511,8,2026-09-02T03:28:07Z,payment_completed,card_visa,PHP,Philippines,gateway_beta,success,,desktop,Safari,272.02,872
ses_0893,evt_005512,1,2026-09-12T01:53:16Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_alpha,started,,mobile,Chrome,130.91,1081
ses_0893,evt_005513,2,2026-09-12T01:53:25Z,method_selected,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,130.91,1724
ses_0893,evt_005514,3,2026-09-12T01:53:32Z,details_entered,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,130.91,577
ses_0893,evt_005515,4,2026-09-12T01:53:34Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_alpha,submitted,,mobile,Chrome,130.91,776
ses_0893,evt_005516,5,2026-09-12T01:53:42Z,3ds_redirect,card_mastercard,PHP,Philippines,gateway_alpha,redirected,,mobile,Chrome,130.91,2175
ses_0893,evt_005517,6,2026-09-12T01:53:54Z,3ds_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,130.91,4418
ses_0893,evt_005518,7,2026-09-12T01:54:01Z,authorization_response,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,130.91,1194
ses_0893,evt_005519,8,2026-09-12T01:54:08Z,payment_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,130.91,1215
ses_0894,evt_005520,1,2026-09-05T09:17:28Z,checkout_initiated,card_mastercard,USD,Cross-border,gateway_alpha,started,,desktop,Chrome,45.71,639
ses_0894,evt_005521,2,2026-09-05T09:17:31Z,method_selected,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,45.71,711
ses_0894,evt_005522,3,2026-09-05T09:17:37Z,details_entered,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,45.71,1546
ses_0894,evt_005523,4,2026-09-05T09:17:40Z,authorization_requested,card_mastercard,USD,Cross-border,gateway_alpha,submitted,,desktop,Chrome,45.71,1084
ses_0894,evt_005524,5,2026-09-05T09:17:51Z,3ds_redirect,card_mastercard,USD,Cross-border,gateway_alpha,redirected,,desktop,Chrome,45.71,1934
ses_0894,evt_005525,6,2026-09-05T09:18:00Z,3ds_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,45.71,2284
ses_0894,evt_005526,7,2026-09-05T09:18:06Z,authorization_response,card_mastercard,USD,Cross-border,gateway_alpha,failed,fraud_suspected,desktop,Chrome,45.71,356
ses_0895,evt_005527,1,2026-09-10T15:49:05Z,checkout_initiated,card_visa,SGD,Singapore,gateway_alpha,started,,desktop,Chrome,338.96,1797
ses_0895,evt_005528,2,2026-09-10T15:49:12Z,method_selected,card_visa,SGD,Singapore,gateway_alpha,success,,desktop,Chrome,338.96,209
ses_0895,evt_005529,3,2026-09-10T15:49:14Z,details_entered,card_visa,SGD,Singapore,gateway_alpha,success,,desktop,Chrome,338.96,541
ses_0895,evt_005530,4,2026-09-10T15:49:20Z,authorization_requested,card_visa,SGD,Singapore,gateway_alpha,submitted,,desktop,Chrome,338.96,285
ses_0895,evt_005531,5,2026-09-10T15:49:24Z,3ds_redirect,card_visa,SGD,Singapore,gateway_alpha,redirected,,desktop,Chrome,338.96,1557
ses_0895,evt_005532,6,2026-09-10T15:49:32Z,3ds_completed,card_visa,SGD,Singapore,gateway_alpha,success,,desktop,Chrome,338.96,2969
ses_0895,evt_005533,7,2026-09-10T15:49:38Z,authorization_response,card_visa,SGD,Singapore,gateway_alpha,success,,desktop,Chrome,338.96,705
